NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,Label
Cash loans,F,Y,0,157500.0,659025.0,36927.0,Commercial associate,Married,-17211,Valid
Cash loans,M,Y,0,144000.0,553500.0,20011.5,Working,Married,-18833,Valid
Cash loans,M,Y,2,67500.0,729792.0,26343.0,Pensioner,Married,-5266,Invalid
Revolving loans,M,Y,1,202500.0,585000.0,29250.0,Maternity leave,Widow,-13431,Invalid
Cash loans,F,N,1,105750.0,5277684.0,12384.0,Working,Single / not married,-13155,Invalid
Cash loans,M,Y,2,382500.0,2013840.0,59013.0,Maternity leave,Married,-12832,Invalid
Revolving loans,M,Y,0,112500.0,202500.0,10125.0,Maternity leave,Single / not married,-13893,Invalid
Cash loans,M,N,0,180000.0,5309311.0,11808.0,Working,Married,-11404,Invalid
Revolving loans,F,Y,0,99000.0,225000.0,11250.0,Working,Separated,-18008,Valid
Cash loans,X,Y,0,157500.0,1110019.5,36684.0,Commercial associate,Widow,-16833,Invalid
Cash loans,X,N,0,270000.0,900000.0,23872.5,Commercial associate,Married,-14627,Invalid
Cash loans,F,Y,0,247500.0,900000.0,29875.5,Working,Civil marriage,-8799,Valid
Revolving loans,M,Y,0,112500.0,292500.0,14625.0,Maternity leave,Married,-14218,Invalid
Cash loans,M,Y,0,225000.0,472500.0,47817.0,Commercial associate,Single / not married,-11576,Valid
Cash loans,M,Y,1,90000.0,142200.0,8293.5,State servant,Separated,-16511,Valid
Cash loans,M,Y,0,144000.0,820638.0,55192.5,Maternity leave,Civil marriage,-12161,Invalid
Cash loans,F,Y,1,135000.0,76410.0,8154.0,Working,Civil marriage,-11844,Valid
Cash loans,F,Y,1,180000.0,562500.0,23778.0,Pensioner,Married,-5052,Invalid
Cash loans,F,Y,1,180000.0,1157670.0,112909.5,Commercial associate,Married,-10414,Valid
Cash loans,F,Y,3,157500.0,553581.0,43866.0,State servant,Married,-12487,Valid
Cash loans,M,Y,1,126000.0,314100.0,17037.0,Maternity leave,Civil marriage,-12807,Invalid
Cash loans,M,Y,0,112500.0,814041.0,23931.0,Pensioner,Married,-5575,Invalid
Cash loans,M,N,1,112500.0,301500.0,11362.5,Maternity leave,Married,-13670,Invalid
Cash loans,M,Y,0,108000.0,352044.0,12775.5,Pensioner,Widow,-22853,Valid
Cash loans,M,Y,0,4837.0,348264.0,35815.5,Pensioner,Single / not married,-22389,Invalid
Cash loans,F,N,0,139500.0,490536.0,26019.0,Commercial associate,Single / not married,-8943,Valid
Cash loans,M,Y,0,121500.0,312768.0,16096.5,Working,Married,-17418,Valid
Cash loans,F,Y,1,81000.0,545040.0,25537.5,State servant,Married,-11268,Valid
Cash loans,M,Y,0,1816.0,976770.0,68112.0,Working,Civil marriage,-15280,Invalid
Cash loans,F,Y,0,135000.0,900000.0,26446.5,Commercial associate,Single / not married,-19966,Valid
Cash loans,M,Y,0,128700.0,528633.0,25560.0,Pensioner,Married,-22964,Valid
Cash loans,F,Y,0,139500.0,219042.0,17302.5,Working,Separated,-20085,Valid
Cash loans,F,Y,0,135000.0,5321237.0,20952.0,Pensioner,Married,-19092,Invalid
abcd,F,Y,0,112500.0,381528.0,13833.0,Pensioner,Married,-22077,Invalid
Cash loans,M,Y,0,337500.0,701730.0,83407.5,State servant,Married,-16645,Valid
Cash loans,M,Y,2,157500.0,22844.0,21339.0,Working,Married,-15104,Invalid
Cash loans,F,Y,1,117000.0,21883.0,20263.5,Working,Married,-12061,Invalid
Cash loans,F,Y,0,202500.0,751500.0,31968.0,Pensioner,Separated,-22998,Valid
abcd,F,Y,0,99000.0,166500.0,13284.0,Pensioner,Married,-22638,Invalid
Cash loans,M,Y,0,360000.0,450000.0,27324.0,Working,Married,-19061,Valid
Cash loans,M,Y,0,180000.0,675000.0,41427.0,State servant,Married,-15438,Valid
Cash loans,M,Y,1,225000.0,1293502.5,41854.5,Working,Married,-17358,Valid
Revolving loans,X,Y,1,405000.0,900000.0,45000.0,State servant,Married,-14401,Invalid
Cash loans,F,N,0,112500.0,454500.0,30627.0,Working,Single / not married,-15979,Valid
Cash loans,M,Y,0,90000.0,271066.5,19408.5,Working,Single / not married,-13472,Valid
Cash loans,F,Y,0,157500.0,225000.0,24232.5,Working,Single / not married,-12952,Valid
Cash loans,M,N,0,202500.0,979992.0,25978.5,Pensioner,Married,-4124,Invalid
Cash loans,M,N,0,292500.0,193572.0,19273.5,Pensioner,Married,-24467,Valid
Cash loans,F,Y,0,265500.0,544491.0,16047.0,Commercial associate,Married,-21298,Valid
Cash loans,M,Y,0,76700927.0,302544.0,14845.5,Working,Separated,-17029,Invalid
Revolving loans,F,Y,0,90000.0,270000.0,13500.0,Pensioner,Married,-23022,Valid
Cash loans,F,Y,0,135000.0,24423.0,30555.0,Working,Widow,-22826,Invalid
Cash loans,F,Y,0,202500.0,1046142.0,30717.0,State servant,Separated,-19851,Valid
Cash loans,F,Y,2,157500.0,1144737.0,48631.5,State servant,Married,-16754,Valid
Cash loans,F,N,0,103500.0,481320.0,12825.0,Working,Married,-17518,Valid
Cash loans,F,Y,0,72000.0,526491.0,17527.5,Pensioner,Married,-23242,Valid
abcd,M,Y,0,180000.0,450000.0,21109.5,Commercial associate,Married,-12800,Invalid
abcd,M,Y,1,157500.0,180000.0,9000.0,Working,Married,-13772,Invalid
Cash loans,F,Y,3,45000.0,20466.0,13581.0,Working,Married,-11296,Invalid
Cash loans,F,Y,1,135000.0,675000.0,24376.5,Working,Married,-16766,Valid
Cash loans,F,N,0,85500.0,254700.0,17149.5,Pensioner,Single / not married,-19754,Valid
Revolving loans,F,N,1,49500.0,157500.0,7875.0,State servant,Married,-13824,Valid
Cash loans,M,Y,3,202500.0,218016.0,13468.5,Working,Married,-15522,Valid
Cash loans,F,N,0,85500.0,296280.0,15124.5,Working,Married,-17235,Valid
Cash loans,M,N,0,247500.0,431280.0,23395.5,Working,Single / not married,-11587,Valid
Cash loans,F,Y,0,112500.0,525735.0,40815.0,Working,Married,-19429,Valid
Cash loans,M,Y,0,112500.0,1460691.0,54261.0,Pensioner,Married,-23474,Valid
abcd,M,N,0,126000.0,337923.0,16564.5,Working,Civil marriage,-13421,Invalid
Cash loans,M,N,0,225000.0,1575000.0,41548.5,Maternity leave,Married,-13184,Invalid
Cash loans,F,N,2,90000.0,450000.0,19066.5,Pensioner,Married,-6419,Invalid
Cash loans,M,N,0,360000.0,781920.0,39924.0,Maternity leave,Married,-13894,Invalid
abcd,F,Y,1,225000.0,610335.0,20299.5,State servant,Married,-17953,Invalid
Cash loans,X,Y,0,193500.0,1423584.0,56457.0,Commercial associate,Married,-15645,Invalid
Cash loans,F,N,0,180000.0,755190.0,54616.5,Commercial associate,Married,-17725,Valid
Cash loans,F,Y,0,67500.0,74182.5,6075.0,Working,Civil marriage,-10153,Valid
Cash loans,F,Y,0,81000.0,225000.0,10039.5,Working,Married,-17131,Valid
abcd,F,Y,0,49500.0,202500.0,10125.0,Working,Married,-20057,Invalid
Cash loans,M,Y,0,193500.0,677664.0,34731.0,Pensioner,Married,-6056,Invalid
Cash loans,M,Y,0,135000.0,343800.0,16155.0,Working,Married,-11023,Valid
Cash loans,M,Y,0,247500.0,582804.0,28165.5,Maternity leave,Civil marriage,-11346,Invalid
Cash loans,F,Y,0,202500.0,490495.5,30136.5,Working,Civil marriage,-10671,Valid
Cash loans,F,Y,0,202500.0,918918.0,36441.0,Commercial associate,Separated,-16888,Valid
Cash loans,M,N,0,225000.0,508495.5,24462.0,Commercial associate,Married,-13021,Valid
Cash loans,F,Y,0,36000.0,700830.0,20214.0,Pensioner,Married,-20958,Valid
Cash loans,F,Y,0,108000.0,273024.0,17577.0,Pensioner,Married,-23427,Valid
Revolving loans,F,Y,1,67500.0,202500.0,10125.0,Working,Separated,-13046,Valid
Cash loans,M,Y,0,270000.0,221031.0,17487.0,Maternity leave,Civil marriage,-11114,Invalid
Cash loans,X,N,0,144000.0,765000.0,32409.0,Pensioner,Married,-20978,Invalid
Cash loans,M,Y,0,225000.0,675000.0,53460.0,Commercial associate,Single / not married,-9678,Valid
Cash loans,X,Y,0,135000.0,1082214.0,31770.0,Working,Married,-18212,Invalid
Cash loans,M,Y,1,144000.0,1125000.0,35050.5,Commercial associate,Married,-11293,Valid
Cash loans,M,Y,1,135000.0,645048.0,31162.5,Maternity leave,Married,-11883,Invalid
Cash loans,F,Y,0,72000.0,239850.0,22540.5,Pensioner,Married,-21044,Valid
Cash loans,F,Y,0,90000.0,549000.0,15862.5,Pensioner,Widow,-23620,Valid
Cash loans,M,Y,1,202500.0,254700.0,27153.0,Maternity leave,Civil marriage,-12976,Invalid
Cash loans,F,N,0,157500.0,808650.0,26217.0,Commercial associate,Married,-12804,Valid
Cash loans,F,N,0,112500.0,503676.0,18796.5,Pensioner,Civil marriage,-4965,Invalid
Cash loans,F,Y,0,135000.0,5235907.0,24939.0,Commercial associate,Married,-20036,Invalid
Cash loans,M,Y,0,157500.0,182448.0,19287.0,Commercial associate,Single / not married,-13041,Valid
Cash loans,F,Y,0,67500.0,58500.0,5827.5,Pensioner,Married,-5448,Invalid
Cash loans,F,N,0,99000.0,112500.0,12244.5,State servant,Separated,-18248,Valid
Cash loans,M,N,0,292500.0,320922.0,31392.0,Maternity leave,Single / not married,-11275,Invalid
Cash loans,X,N,0,72000.0,54000.0,5125.5,Pensioner,Separated,-21309,Invalid
Cash loans,F,Y,0,67500.0,225000.0,13765.5,Pensioner,Married,-23374,Valid
Cash loans,M,N,1,247500.0,1528200.0,53248.5,Maternity leave,Civil marriage,-11624,Invalid
abcd,F,Y,0,180000.0,531706.5,19228.5,Working,Married,-20392,Invalid
Cash loans,M,Y,0,67500.0,755190.0,36328.5,Maternity leave,Married,-13694,Invalid
Cash loans,F,Y,0,157500.0,450000.0,19822.5,Working,Single / not married,-11038,Valid
Cash loans,F,N,0,540000.0,1125000.0,36292.5,Commercial associate,Single / not married,-12395,Valid
abcd,F,Y,0,180000.0,301464.0,20277.0,Working,Married,-12437,Invalid
Cash loans,M,Y,0,315000.0,239850.0,25830.0,Working,Single / not married,-10090,Valid
Cash loans,M,N,0,180000.0,450000.0,27193.5,Pensioner,Single / not married,-4285,Invalid
Cash loans,M,Y,2,135000.0,276277.5,22279.5,Pensioner,Married,-5303,Invalid
Cash loans,F,Y,0,99000.0,24139.0,28957.5,Pensioner,Single / not married,-23353,Invalid
Revolving loans,M,Y,0,135000.0,180000.0,9000.0,Working,Married,-10630,Valid
Cash loans,F,Y,0,180000.0,256500.0,18715.5,Working,Civil marriage,-20069,Valid
Cash loans,F,N,0,315000.0,1762110.0,50629.5,State servant,Married,-17272,Valid
Cash loans,M,Y,0,112500.0,265851.0,17118.0,Working,Married,-12661,Valid
Cash loans,F,N,0,270000.0,900000.0,41706.0,Working,Married,-14298,Valid
Cash loans,M,N,0,202500.0,325908.0,12541.5,State servant,Married,-10275,Valid
Cash loans,F,Y,0,90000.0,148500.0,15723.0,Pensioner,Widow,-20650,Valid
Cash loans,F,Y,0,382500.0,527697.0,51538.5,Commercial associate,Married,-16939,Valid
Cash loans,F,Y,0,112500.0,770913.0,24997.5,Pensioner,Single / not married,-5761,Invalid
Cash loans,M,N,1,202500.0,1288350.0,37800.0,Maternity leave,Married,-12230,Invalid
Cash loans,M,Y,0,180000.0,679500.0,19867.5,Working,Married,-13662,Valid
Cash loans,M,Y,0,135000.0,256500.0,17140.5,Working,Single / not married,-10903,Valid
Cash loans,F,N,0,139500.0,454500.0,21060.0,Pensioner,Separated,-5153,Invalid
Cash loans,M,Y,0,180000.0,1125000.0,33025.5,Working,Married,-14426,Valid
Cash loans,F,Y,0,112500.0,225000.0,13896.0,Pensioner,Married,-19581,Valid
Cash loans,F,N,0,171000.0,229230.0,14152.5,Pensioner,Married,-21350,Valid
Cash loans,F,Y,2,72000.0,526491.0,19039.5,Pensioner,Civil marriage,-6010,Invalid
Cash loans,F,Y,0,252000.0,20304.0,25191.0,Pensioner,Married,-24050,Invalid
Cash loans,M,Y,1,760846.5,4050000.0,146002.5,Pensioner,Married,-5052,Invalid
Cash loans,M,Y,0,157500.0,5109325.0,27400.5,Working,Married,-17503,Invalid
Cash loans,X,Y,0,225000.0,855882.0,39658.5,Commercial associate,Married,-14128,Invalid
Cash loans,F,N,0,2945.0,225000.0,8469.0,Pensioner,Married,-23959,Invalid
Cash loans,F,Y,0,135000.0,328405.5,14593.5,Pensioner,Married,-23718,Valid
Revolving loans,M,N,1,112500.0,337500.0,16875.0,Maternity leave,Married,-14537,Invalid
Cash loans,F,Y,0,1817.0,1515415.5,41800.5,Pensioner,Married,-20524,Invalid
Cash loans,M,Y,2,202500.0,343800.0,13090.5,Working,Married,-14624,Valid
Cash loans,F,N,0,108000.0,808650.0,26217.0,Working,Civil marriage,-17578,Valid
Revolving loans,F,Y,1,67500.0,270000.0,13500.0,Working,Married,-17799,Valid
Cash loans,M,Y,1,135000.0,1381113.0,37980.0,Working,Married,-12697,Valid
Cash loans,M,Y,0,315000.0,1125000.0,33025.5,Commercial associate,Married,-18539,Valid
Cash loans,M,Y,1,225000.0,659610.0,21406.5,Maternity leave,Married,-14011,Invalid
abcd,F,Y,0,67500.0,139230.0,9688.5,Pensioner,Widow,-21006,Invalid
Cash loans,M,Y,1,130500.0,918468.0,30483.0,Pensioner,Married,-5676,Invalid
Cash loans,M,Y,2,135000.0,157500.0,11331.0,Commercial associate,Separated,-13857,Valid
abcd,F,Y,0,225000.0,383089.5,30397.5,Commercial associate,Single / not married,-18596,Invalid
Cash loans,F,N,0,112500.0,5297085.0,27076.5,Working,Married,-19155,Invalid
Cash loans,F,N,0,157500.0,1227901.5,46899.0,Pensioner,Civil marriage,-5014,Invalid
Cash loans,F,N,0,256500.0,1800000.0,47484.0,Pensioner,Married,-20408,Valid
Revolving loans,F,Y,2,90000.0,270000.0,13500.0,Commercial associate,Married,-11483,Valid
Cash loans,F,Y,0,67500.0,675000.0,24799.5,Commercial associate,Married,-10283,Valid
Cash loans,F,N,2,135000.0,427500.0,27319.5,Working,Married,-11932,Valid
Cash loans,F,Y,0,292500.0,614223.0,29547.0,Working,Married,-20099,Valid
Cash loans,M,Y,0,270000.0,1067418.0,31338.0,Working,Civil marriage,-11198,Valid
Cash loans,M,Y,1,3163.0,545040.0,26640.0,Working,Married,-12838,Invalid
Cash loans,F,N,0,99000.0,338832.0,17298.0,Commercial associate,Separated,-17295,Valid
Revolving loans,M,N,2,135000.0,180000.0,9000.0,Commercial associate,Married,-14427,Valid
Cash loans,F,N,0,99000.0,900000.0,32328.0,Pensioner,Married,-23477,Valid
Revolving loans,F,Y,2,112500.0,5123351.0,13500.0,Commercial associate,Married,-12473,Invalid
Cash loans,M,Y,0,292500.0,733176.0,23782.5,Pensioner,Married,-5130,Invalid
abcd,M,Y,1,76500.0,127350.0,7920.0,Pensioner,Married,-23640,Invalid
Cash loans,F,Y,0,90000.0,21526.0,12694.5,Working,Separated,-24480,Invalid
Cash loans,M,Y,2,180000.0,447768.0,29151.0,Working,Married,-10853,Valid
Cash loans,M,Y,0,135000.0,284400.0,16456.5,Commercial associate,Married,-21306,Valid
Cash loans,F,Y,0,162000.0,20598.0,51876.0,Pensioner,Married,-17291,Invalid
Cash loans,M,N,0,180000.0,900000.0,35824.5,Maternity leave,Married,-14068,Invalid
Cash loans,M,N,1,112500.0,1125000.0,30168.0,Maternity leave,Married,-11964,Invalid
Cash loans,M,Y,0,225000.0,509602.5,22576.5,Commercial associate,Married,-14749,Valid
abcd,F,Y,0,202500.0,270000.0,13500.0,State servant,Married,-10668,Invalid
Cash loans,M,N,0,3974.0,1546020.0,45333.0,Working,Married,-15240,Invalid
Cash loans,F,Y,1,135000.0,728460.0,40675.5,Commercial associate,Married,-14362,Valid
Cash loans,M,N,0,99450.0,755190.0,29547.0,Commercial associate,Single / not married,-11296,Valid
Cash loans,F,Y,2,81000.0,291384.0,20853.0,Working,Married,-16590,Valid
Cash loans,M,N,0,202500.0,284400.0,14575.5,Maternity leave,Widow,-12293,Invalid
Cash loans,F,Y,0,193500.0,704844.0,29862.0,Working,Separated,-14030,Valid
Cash loans,M,N,0,112500.0,348264.0,19035.0,Working,Single / not married,-10971,Valid
Cash loans,M,N,1,99000.0,1125000.0,33025.5,Pensioner,Married,-17889,Valid
Cash loans,M,Y,0,67500.0,99000.0,7951.5,Working,Single / not married,-12250,Valid
Cash loans,F,Y,0,84479137.0,343377.0,19840.5,Commercial associate,Married,-22162,Invalid
Cash loans,F,N,2,72000.0,808650.0,26086.5,Working,Married,-10097,Valid
abcd,F,N,1,135000.0,688500.0,20259.0,Commercial associate,Married,-10254,Invalid
Cash loans,F,Y,0,135000.0,673875.0,26496.0,Pensioner,Married,-22589,Valid
Cash loans,F,Y,0,135000.0,747000.0,38268.0,Commercial associate,Civil marriage,-12585,Valid
Cash loans,M,N,0,90000.0,21805.0,11007.0,Pensioner,Married,-23767,Invalid
abcd,F,Y,0,135000.0,490005.0,29740.5,Working,Married,-19164,Invalid
Cash loans,M,Y,2,202500.0,270000.0,28777.5,Working,Married,-16154,Valid
Cash loans,X,N,1,225000.0,797557.5,26050.5,Commercial associate,Single / not married,-13697,Invalid
Cash loans,F,N,2,243000.0,269550.0,18364.5,Working,Married,-11862,Valid
Cash loans,F,N,0,112500.0,545040.0,33345.0,Pensioner,Married,-4992,Invalid
Revolving loans,M,Y,0,112500.0,5166953.0,9000.0,Commercial associate,Married,-8319,Invalid
Cash loans,F,Y,0,4867.0,533668.5,22738.5,Pensioner,Married,-21133,Invalid
Cash loans,F,N,0,54000.0,199008.0,19386.0,Pensioner,Married,-22983,Valid
Cash loans,F,Y,0,292500.0,1575000.0,41679.0,Working,Married,-21995,Valid
Cash loans,X,Y,0,157500.0,1082214.0,31770.0,Commercial associate,Married,-19868,Invalid
Cash loans,M,Y,0,540000.0,592560.0,31153.5,Maternity leave,Separated,-12311,Invalid
Cash loans,M,Y,2,67500.0,640080.0,29970.0,Maternity leave,Married,-13639,Invalid
abcd,M,Y,0,85500.0,286704.0,19525.5,Working,Civil marriage,-19765,Invalid
Cash loans,M,N,1,216000.0,604152.0,28125.0,Maternity leave,Married,-14175,Invalid
Cash loans,M,Y,2,301500.0,5206105.0,55507.5,State servant,Married,-17080,Invalid
Cash loans,F,N,0,280.0,1113840.0,47191.5,Working,Married,-19539,Invalid
Cash loans,X,N,0,108000.0,900000.0,26446.5,Working,Married,-12037,Invalid
Cash loans,M,Y,1,135000.0,654498.0,27859.5,Maternity leave,Married,-11795,Invalid
Cash loans,F,Y,0,121500.0,1113840.0,47322.0,Pensioner,Married,-22935,Valid
Cash loans,F,Y,0,54000.0,108801.0,7699.5,Pensioner,Single / not married,-4600,Invalid
Cash loans,F,Y,0,90000.0,646920.0,18670.5,Pensioner,Civil marriage,-4875,Invalid
abcd,F,N,0,135000.0,550467.0,20880.0,Working,Single / not married,-13372,Invalid
Revolving loans,M,Y,0,157500.0,450000.0,22500.0,Maternity leave,Married,-13776,Invalid
Cash loans,M,N,0,315000.0,490495.5,25047.0,Commercial associate,Married,-11932,Valid
abcd,F,Y,0,180000.0,1113840.0,29866.5,Working,Widow,-22259,Invalid
Cash loans,F,N,0,90000.0,450000.0,25128.0,Pensioner,Married,-6214,Invalid
Cash loans,F,Y,0,81000.0,225000.0,10620.0,Working,Single / not married,-8690,Valid
Cash loans,F,Y,0,193500.0,755190.0,32125.5,Working,Married,-13887,Valid
abcd,M,Y,2,144000.0,414229.5,20146.5,Working,Married,-10824,Invalid
abcd,F,Y,0,225000.0,1006920.0,72778.5,Working,Married,-17582,Invalid
Cash loans,F,Y,0,36000.0,95940.0,9342.0,Pensioner,Married,-20998,Valid
Cash loans,F,Y,0,157500.0,383760.0,37512.0,State servant,Separated,-23062,Valid
Cash loans,F,Y,0,180000.0,526491.0,29529.0,Pensioner,Single / not married,-19196,Valid
Cash loans,M,Y,2,81000.0,400500.0,19606.5,Working,Married,-11734,Valid
Cash loans,X,Y,0,67500.0,760225.5,32337.0,Pensioner,Married,-21146,Invalid
Revolving loans,F,Y,0,225000.0,337500.0,16875.0,Working,Married,-8547,Valid
Cash loans,F,N,0,270000.0,1034784.0,55260.0,Commercial associate,Married,-14566,Valid
Cash loans,M,N,0,135000.0,1113840.0,50463.0,Pensioner,Married,-4611,Invalid
Cash loans,M,Y,1,315000.0,254700.0,30357.0,Commercial associate,Married,-12490,Valid
Cash loans,M,Y,1,3730.0,457834.5,22266.0,Working,Single / not married,-10931,Invalid
Cash loans,M,N,0,180000.0,283419.0,19071.0,Maternity leave,Married,-11928,Invalid
Cash loans,X,Y,0,135000.0,1113840.0,47322.0,Working,Married,-17028,Invalid
Cash loans,F,Y,0,202500.0,549882.0,21438.0,Working,Married,-14477,Valid
Cash loans,M,Y,2,202500.0,481495.5,35239.5,Maternity leave,Married,-12485,Invalid
Cash loans,M,Y,0,63000.0,886176.0,29416.5,Pensioner,Married,-23717,Valid
Cash loans,X,Y,1,157500.0,640080.0,23121.0,State servant,Married,-18353,Invalid
Cash loans,F,Y,2,270000.0,5162903.0,47209.5,Commercial associate,Civil marriage,-11008,Invalid
Cash loans,F,Y,0,166500.0,2085120.0,72607.5,State servant,Married,-14879,Valid
Cash loans,X,N,0,202500.0,1206000.0,34690.5,Working,Married,-14470,Invalid
abcd,M,Y,0,81000.0,90000.0,9823.5,Working,Married,-9632,Invalid
Revolving loans,M,Y,2,135000.0,180000.0,9000.0,Working,Married,-9975,Valid
Cash loans,M,N,1,630000.0,1288350.0,35559.0,Commercial associate,Married,-15411,Valid
Cash loans,M,Y,0,135000.0,552555.0,19975.5,Maternity leave,Married,-11153,Invalid
Cash loans,M,Y,1,99000.0,454500.0,21996.0,Working,Married,-13057,Valid
Revolving loans,M,Y,1,315000.0,855000.0,42750.0,Maternity leave,Married,-13111,Invalid
Cash loans,M,Y,0,112500.0,67500.0,7047.0,State servant,Single / not married,-11561,Valid
Cash loans,M,Y,0,112500.0,297000.0,15291.0,Working,Married,-16365,Valid
Cash loans,X,N,1,180000.0,675000.0,21906.0,Working,Civil marriage,-12793,Invalid
Cash loans,F,Y,2,81000.0,135000.0,7879.5,Working,Civil marriage,-13996,Valid
Cash loans,M,N,1,81000.0,229500.0,12357.0,Maternity leave,Married,-13930,Invalid
Cash loans,F,Y,1,90000.0,142213.5,11362.5,Working,Married,-11097,Valid
Cash loans,M,Y,0,139500.0,454500.0,19386.0,Maternity leave,Married,-13808,Invalid
Cash loans,M,N,0,157500.0,454500.0,44406.0,Commercial associate,Civil marriage,-10771,Valid
abcd,F,Y,2,202500.0,450000.0,22500.0,Commercial associate,Civil marriage,-16382,Invalid
Cash loans,F,Y,1,427500.0,540000.0,26109.0,Pensioner,Separated,-19300,Valid
Cash loans,X,Y,1,270000.0,1762110.0,48586.5,Working,Married,-9347,Invalid
Cash loans,M,Y,0,77828768.0,117000.0,4410.0,Working,Married,-21751,Invalid
